username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count,link
kangen.philippines,"4 DAYS TO GO!!✨ 🎄Make it a December to Remember 🤩🤩 🌸Experience Real Beauty Bath💦  💦 ONZEN SPA in the comfort of your own homes! 👸 Bathe like a Queen!😍🌸 💎KANGEN SHOWER SYSTEMS is a Mineral lon Activator shower that filters out Chlorine and other water impurities. ✅REMOVES HARMFUL SUBSTANCE The high quality ceramic cartridge purification system effectively removes chlorine, rust and dirt, leaving you with a fresh, invigorating feeling. ✅Protect your delicate skin from the harmful effects of tap water. Active charcoal filter and Futamata-ceramic inner filter. ✅MINERAL ION WATER Contains a blend of natural hot spring ingredients and minerals, giving you the feeling that you're enjoying a pleasant hot spring and taking advantage of the mineral ion water. Relax and enjoy! ✅TUFA A mineral stone taken directly from the Futamata Radium Hot spring in Hokkaido, Japan. This stone gives the water the same gentle and relaxing effect of a hot spring. ✅MIC STONE Rich in Minerals as it is made up of more than 25,000 different minerals, absorbing toxic substance and regulates the water quality. ✅POWER STONE Generates strong negative-ions. 🌸The NEW exclusive ANESPA DX Home Spa System transforms your ordinary bathroom into a natural hot spring resort, excellent design easy for replace filter🌸 ❤️ Get your Kangen Machine Today!!  ✅ Send us a DM 📲📲📲 #filipinofamily #loveoffamily #celebrationoflife #Christmascelebration #grateful #gratitude #besthealth #healthyfamily #homebuddiesph #premiumph #healthyoptionsphilippines #wellnessph #kangenphilippines #kangenhealthsystems #fyp #edutok ","grateful,fyp,gratitude,celebrationoflife,christmascelebration,filipinofamily,healthyfamily,loveoffamily,edutok,besthealth,premiumph,wellnessph,kangenphilippines,homebuddiesph,kangenhealthsystems,healthyoptionsphilippines",7179448542769990938,4,7179448598030011163,PH,0,1671595632,1,265,https://www.tiktok.com/@kangen.philippines/video/7179448542769990938
igswatersolutions0,Water quality sensor monitoring device  #waterquality  #watermanagement #waterqualitysensor,"watermanagement,waterquality,waterqualitysensor",7179139778271628546,4,7179140264655735554,PH,0,1671523855,0,584,https://www.tiktok.com/@igswatersolutions0/video/7179139778271628546
rapskieeeeeee,Replying to @user686272924 plants lang and water quality goods na pero mas maganda rin may aerator happy fish keeping #fishkeeper #fishkeep #fishkeeping #bettakeeper #bettakeeping #guppy #guppies #guppyfish #guppylover #guppybreeder #guppylove #guppyfry #happyfish #betta #bettas #bettafish #breedingbetta #breedingbettafish #antistress #stressreliever #hmpk #hmpkbetta #bettatok #betta_lover #bettafishcare #happyfish #LearnItOnTikTok #happyfishkeeping,"antistress,betta,bettafish,stressreliever,guppies,guppyfish,happyfish,guppy,bettas,guppylove,fishkeeper,hmpk,fishkeeping,guppyfry,bettakeeper,guppylover,betta_lover,bettafishcare,breedingbetta,guppybreeder,hmpkbetta,fishkeep,happyfishkeeping,bettakeeping,learnitontiktok,bettatok,breedingbettafish",7176504098974403867,57,6899273562406832898,PH,14,1670910078,2,867,https://www.tiktok.com/@rapskieeeeeee/video/7176504098974403867
theindoorwetlands,"There’s very little info out there on what and how crayfish tanks setup should look like, so here’s a quick reel on how I designed for a client based from all the research gathered.  For a single crayfish, recommended tank size is between 5-10 gallons. The client wanted to start small, but given the bioload of this animal, I recommended to go for at least 7-gallons. If your space will allow, always go for a bigger size. 📐 Crayfish love to dig to create caves to hide whenever they have to molt or sleep in the day, so thick sand layer is provided. However, all rocks, wood and ornaments should be properly SECURED to avoid accidents as these can collapse when the crayfish starts digging. Hardscape should also be STRATEGICALLY PLACED in the tank, taking into consideration any possible access for escaping, and of course, how they will look aesthetically. 🪨🪵 Crayfish thrive in water with neutral to hard pH. The sand and rocks make the water hard, while the driftwoods’ acidity somehow lowers it down close to neutral. ⚖️ Heavy duty filter with lots of room for filter media to keep up with they crayfish’s bioload is important. Despite having this, regular once a week water change must be observed to keep water quality in check. The surface agitation caused by the filter allows for oxygen exchange in the water. Low oxygen levels in the water would make your crayfish want to escape to breathe! 🌬️  Glass lid is critical for the setup. Crayfishes have the reputation of being “great escape artists.” Be careful with your heater wirings and airline tubings as there are their common escape routes. 🔐 TIP: Don’t bother adding plants. They’ll uproot, eat, and destroy them anyway. 😉🌿 #theindoorwetlands  #aquarium #aquascape #aquascaping  #fishkeeping #plants #underwater #fishhobby #aquariumhobby #aquariumfish #crayfish #crayfishtank #lobster #crawfish #fyp ","underwater,crawfish,plants,aquarium,fyp,lobster,crayfish,aquascape,aquascaping,aquariumfish,fishhobby,fishkeeping,aquariumhobby,crayfishtank,theindoorwetlands",7174408650268708123,1930,7174408813863652123,PH,16,1670422189,61,55713,https://www.tiktok.com/@theindoorwetlands/video/7174408650268708123
jheayhianne,field of water quality monitoring🤗🍀🍀#scientist #tiktokphilippines,"scientist,tiktokphilippines",7173869149502852379,11,6891734786323269633,PH,3,1670296579,0,244,https://www.tiktok.com/@jheayhianne/video/7173869149502852379
herljanjagonio,🇵🇭GAPS SINKING PELLETS BENEFITS🇵🇭 💯PREMIUM QUALITY SINKING PELLETS💯 📌RAPID MASS GROWTH 📌BUILD UP MUSCLES 📌PROMOTES SPAWNING 📌INCREASE IMMUNITY 📌PREVENTS MORTALITY 📌 99% NON-CLOUDY 📌PROMOTES WEN GROWTH 📌IMPROVES FINNAGE QUALITY 📌IMPROVES SCALE QUALITY 📌REPAIRS DAMAGE 📌PROMOTES GOOD WATER QUALITY 📌 FAST MOLTING 📌 EASY TO MIX WITH GROOMING LIQUID AND POWDER 📌YOU CAN EVEN USE IT ON ITS OWN 📌GOOD FOR GROOMING AND CONDITIONING Crude Protien - 52% Crude Fiber - 13% Crude Fat - 6% Crude Ash - 5% Crude Moisture - 8% 🍽️HOW TO FEED🍽️: NORMAL FEEDING 3-4 TIMES DAILY BOOST FEEDING 8-16 TIMES DAILY,,7173660041814215963,1,7152990878699719467,PH,0,1670247889,0,140,https://www.tiktok.com/@herljanjagonio/video/7173660041814215963
jayrjoves,#Internet_of_Things #water_quality_monitoring #iot_project,"iot_project,internet_of_things,water_quality_monitoring",7194462425729617178,3,7194462451014093594,PH,0,1675091327,0,308,https://www.tiktok.com/@jayrjoves/video/7194462425729617178
coachjasondxn,"I'm Jason Pacia I'm an International Distributor of the Biggest Ganoderma (King of Herbs) Producer Company in the whole World.  We're focusing and promoting on:  HEALTH WEALTH and  HAPPINESS We already have operated in more than 190 countries around the world with more than 12 Millions members and users and I've been working together for more than 10 years.  All our products have obtained TGA, GMP, ISO and other certifications like:  ✅ DIRECET SALES LICENCE. ✅ Water Quality Association ✅ HACCP Certificate ✅ The Cosmetic, Toiletry & Fragrance Association of Malaysia ✅ Malaysian Organic Scheme ✅ MSC Malaysia Status Certificate ✅ ISO 14001 ✅ ISO 9001 ✅ ISO 22716 ✅ Direct Selling Association of Malaysia (DSAM) ✅ Direct Selling Association of the Philippines (DSAP) ✅ GMP (Good Manufacturing Practice)  ✅ GMP CERTIFICATE OF MANUFACTURING FACILITY FROM TGA, Australia. ✅ HALAL Authentication Certified. AWARDS: ✅ 2021 Best Direct Selling Company (Global) ✅ 2018 #15 in TOP 100 in Direct Selling Global ✅ 2017 #22 in TOP 100 in Direct Selling Global ✅ 2016 #24 in TOP 100 in Direct Selling Global ✅ 2014 #25 in TOP 100 in Direct Selling Global ✅ 2011 #28 in TOP 100 in Direct Selling Global ✅ 2013 Top 10,000 Companies - PERU ✅ 2015 Top 10,000 Companies - PERU ✅ 2017 Brand of the Year Award ✅ 2013 Brand of the Year Award ✅ PERFECT 10 AWARD by DSAP ✅ 2012 INDUSTRY EXELLENCE AWARD ✅ 2011 THE MOST SUCCESSFUL NETWORK MARKETING COMPANY IN UAE ✅ 2010 BRAND OF THE YEAR AWARD ✅ 2009 OUTSTANDING MANAGEMENT ✅ 2008 MOST OUTSTANDING PARTICIPANT ✅ TECHNOLOGY & QUALITY (NEW MILLENNIUM AWARD) ✅ 2006 ASIA PACIFIC SUPER EXCELLENT BRAND BOOK OF RECORDS ✅ 2005 THE 2nd SUPER EXCELLENT MASTER AWARD OF DIRECT SALES ✅ 2004 MOST OUTSTANDING DIRECT SELLING COMPANY ✅ 2004 TOP INNOVATIVE MARKETING COMPANY OF THE YEAR ✅ 2006 5th ASIA PACIFIC INTERNATIONAL HONESTY ENTERPRISE-KERIS AWARD Learn more for FREE Visit here!  DXN does not use: ❎ CHEMICALS ❎ PESTICIDES ❎ ARTIFICIAL COLOURS & FLAVOURS ❎ FOREIGN SUBSTANCE ❎ FERTILIZERS ❎ INSECTICIDES ❎ HORMONES Instead, We use: ✅ RICE CHAFF ✅ SAWDUST I'm looking for new Business Partners to join and win together. @Jason Pacia #fypdxn #edgteamcoachjason ","15,28,22,24,25,fypdxn,edgteamcoachjason",7193462056786414874,4,6936170206259578882,PH,0,1674858443,6,526,https://www.tiktok.com/@coachjasondxn/video/7193462056786414874
hazelbulusan,This TYESO Tumbler has a great quality for insulating hot and cold water! #quality #new #tiktokfinds #foryoupage #fypシ #hazelrb #tik_tok #tumbler #tyesotumbler,"new,tumbler,quality,tik_tok,foryoupage,tiktokfinds,fypシ,tyesotumbler,hazelrb",7192173248174411035,6,7177800687437679365,PH,1,1674558332,8,311,https://www.tiktok.com/@hazelbulusan/video/7192173248174411035
william_ave08,goldfish🤩🤩🤩🥰 #breeder #supportme #gourgeous #simple #color #filter #airfilter #waterquality #waterquality #breeding #fishlife #fishislife #power #waitforit #hope #love #chill #cool #gold #goldfish #fish,"love,cool,chill,hope,gold,fish,color,power,waitforit,simple,filter,goldfish,supportme,gourgeous,breeder,fishlife,fishislife,breeding,airfilter,waterquality",7192007400931511579,31,6870791761040508930,PH,0,1674519727,1,400,https://www.tiktok.com/@william_ave08/video/7192007400931511579
william_ave08,goldfish and shark #shark #sharktank #gold #goldfish #fish #ranchugoldfish #aquarium #aquaplants #aquatic #love #chill #cool #williamaquascape #hope #waitforit #power #fishislife #creation #fishlife #breeding #water #waterquality #airfilter #filter #color #simple #gourgeous #supportme #breeder,"love,water,cool,chill,hope,gold,fish,shark,color,power,waitforit,simple,filter,creation,aquarium,sharktank,goldfish,supportme,gourgeous,breeder,fishlife,aquatic,fishislife,breeding,airfilter,aquaplants,waterquality,ranchugoldfish,williamaquascape",7191647317248773402,26,6851523392449824770,PH,0,1674435889,1,499,https://www.tiktok.com/@william_ave08/video/7191647317248773402
juvycabasal,"A day to remember at the sea hahaha   fyi safe po ang mga kids wala nman po nasaktan o napahamak  FYI:when you have kids with you Never take your eyes off children in, on or around water.#qualitytimetogether #spending memories with friends and family #CABANGAN BEACH","spending,qualitytimetogether,cabangan",7191471956913442074,0,7157568524414617602,PH,0,1674395049,0,32,https://www.tiktok.com/@juvycabasal/video/7191471956913442074
william_ave08,guppy's #baby #guppy #fish #guppyfish #cool #chill #supportme #breeder #bettafish #betta #love #gourgeous #happy #color #filter #airfilter #water #waterquality #breeding #simple #fishlife #fishislife #power #creation #waitforit #hope,"love,water,cool,happy,chill,baby,hope,fish,color,power,waitforit,simple,filter,creation,betta,supportme,gourgeous,breeder,fishlife,bettafish,guppyfish,guppy,fishislife,breeding,airfilter,waterquality",7191274408902741275,39,6817657571248179201,PH,0,1674349062,1,331,https://www.tiktok.com/@william_ave08/video/7191274408902741275
william_ave08,guppies 🥰🥰🥰🥰🥰 #guppy #baby  #guppyfish #breeding #waterquality #water #clear  #fish #life #fishlife #fishislife  #betta #cool #chill #love #simple #filter #airfilter #color #gourgeous #newyear #happy,"love,water,cool,life,happy,chill,baby,newyear,fish,color,simple,filter,betta,clear,gourgeous,fishlife,guppyfish,guppy,fishislife,breeding,airfilter,waterquality",7190909334803565851,59,6842199934138058753,PH,4,1674264062,1,600,https://www.tiktok.com/@william_ave08/video/7190909334803565851
kangen.philippines,💎Our Kangen Machines received a Gold Seal Award 🥇 from the WQA 💦 💎Water Quality Association 💧  Not only that.. ⚠️Our Kangen Machines are not just a Member but it has 4 GOLD Seal Certification Standard ✨✨ Making our Kangen Machines the Best in the World 🌎 ✨ 🌸Give the Best to your Family🌸 ❤️Get your Kangen Machine Today! ✅ Send us a DM 📲📲📲 #medicalgrade #medicalwater #medicinal #antiaging #reverseaging #premium #premiumquality #premiumbrand #highquality #worldclass #worldclassquality #iso #isocertified #isocertification #kangenphilippines #kangenhealthsystems #edutok #fyp,"fyp,iso,highquality,worldclass,premium,medicinal,antiaging,premiumquality,medicalgrade,reverseaging,edutok,premiumbrand,isocertified,worldclassquality,medicalwater,kangenphilippines,isocertification,kangenhealthsystems",7190338109974793499,2,7190338161443080986,PH,0,1674131056,0,224,https://www.tiktok.com/@kangen.philippines/video/7190338109974793499
lheennnnn,Water quality assesment experiment💧 #enviscience,enviscience,7189565384045890842,63,7189565404191165210,PH,0,1673951142,0,405,https://www.tiktok.com/@lheennnnn/video/7189565384045890842
riereiriiree,"Replying to @zydklyden hindi naman lods, bsta water quality at hindi local koi's. pag local koi's kasi matagal ang growth nila,. compare sa mga islandborn koi.",,7189161523137285402,101,6703220186792593409,PH,1,1673857113,33,1107,https://www.tiktok.com/@riereiriiree/video/7189161523137285402
danreveleo,Ecotherapy while learning benthic macroinvertebrates as water quality indicators. 🫶,,7188497401550884122,23,6596848528763390721,PH,0,1673702483,0,586,https://www.tiktok.com/@danreveleo/video/7188497401550884122
superic3,"Pano magcheck kung ang tubig ng pool ay pwde pang inumin, este kng okay pa ang water quality 🤣",,7188392498669030682,8,6813541330250106881,PH,0,1673678058,1,274,https://www.tiktok.com/@superic3/video/7188392498669030682
bitsnfishes,Update on our ranchu goldfish with ph problem  #waterquality #goldfish #fish #aquarium #phlevel #fishtok #fishtips #healthyfish #fishkeeping #fishkeeper,"fish,aquarium,goldfish,healthyfish,fishkeeper,fishkeeping,phlevel,fishtok,fishtips,waterquality",7187765615833206042,394,6941249468143306754,PH,4,1673532099,4,8737,https://www.tiktok.com/@bitsnfishes/video/7187765615833206042
bitsnfishes,How we lower PH and bring back our fish to swim and eat #fishkeeper #fishkeeping #healthyfish #fishtips #fishtok #waterquality #phlevel #aquarium #fish #goldfish,"fish,aquarium,goldfish,healthyfish,fishkeeper,fishkeeping,phlevel,fishtok,fishtips,waterquality",7187313304661052698,681,7187313565718989595,PH,19,1673426790,4,12067,https://www.tiktok.com/@bitsnfishes/video/7187313304661052698
uswagkabangsa,"Acknowledging that urban industrialization has an environmental effect on the water quality of Lanao del Sur’s Matling River, the Ministry of Environment, Natural Resources, and Energy (MENRE) - BARMM and the Matling Industrial and Commercial Corporation (MICC) enter into a partnership to conduct massive cleanup of the said waterbody. The partnership, through a Memorandum of Agreement, was sealed on 12 December 2022 at the MENRE Regional Office in Cotabato City, with Bangsamoro Director General Atty. Badr E. Salendab and Environment Management Services (EMS) Director Jalani M. Pamlian representing MENRE, and Chief Operating Officer Luzallie B. Mancilla and Pollution Control Officer Engr. Reza Handog representing MICC. Both parties aim to reduce pollution incidents at Matling River. One of the major responsibilities of the MENRE in this agreement is to monitor if there are improvements in the water quality of the stream, while the MICC will lead in the river cleanup and assist in the information campaign to increase community awareness and involvement in the environmental effort. The MOA signing is part of the Adopt-an-Estero program of the MENRE-EMS, which is a collaborative undertaking between and among donor-partner, local government units and government agencies, targeting to adopt and clean a water body and sustain its cleanliness. #parliament #didyouknow #trending #wemoveasone #ubelong #barmmazing #keamanan #theasiafoundation #amyl #dreammaker #mff #important ","trending,parliament,didyouknow,important,dreammaker,mff,ubelong,amyl,wemoveasone,keamanan,theasiafoundation,barmmazing",7185897296675015962,9,7185897308893072154,PH,0,1673097098,0,222,https://www.tiktok.com/@uswagkabangsa/video/7185897296675015962
shopkobuymoph,"Size:7.5*2.5cm Material:Food grade PP+PVC,Mai Fan Stone colour：Pink,Blue,Green   Features:  ---6-layer fine filter. Filter out impurities and heavy metals in the water. Safe water use. ---Suitable temperature range: 0°-60°. Both hot and cold water can be used. ---PVC sleeve design. Soft and easy to install. ---Add the maifan stone. Purify and filter water. Water quality is safer. #fyp#homehacks #hacks#faucet #water#clean#homegadget#superaffordable ","water,clean,faucet,fyp,hacks,homehacks,homegadget,superaffordable",7185763199873010971,7,7154595360118163457,PH,0,1673065883,1,235,https://www.tiktok.com/@shopkobuymoph/video/7185763199873010971
maribethmaderazo,#Welcome2023 #NewYear #holiday  #careInEveryDrop #care #duty #dutytoserve #waterquality #watersampler  #watersample  #water #Tubig #katubig #hardwork #kudos #basicnecessities #necessities #values #foryou #DoYouKnow,"water,holiday,newyear,hardwork,care,foryou,duty,doyouknow,kudos,values,necessities,tubig,basicnecessities,watersample,waterquality,dutytoserve,katubig,welcome2023,watersampler,careineverydrop",7183702733189418267,8,7063205594089392143,PH,0,1672586138,0,213,https://www.tiktok.com/@maribethmaderazo/video/7183702733189418267
superqualityph,"Water purifier Rubik's cube, purifying the water quality of fish tank and making it clear.",fishtankwaterpurifiercube,7205262016100044033,856,7021721344471468034,PH,46,1677605799,40,64054,https://www.tiktok.com/@superqualityph/video/7205262016100044033
caringforcalvin,"New filter! Grabe ang linaw ng tubig, water so clear 🤩 Malaking tulong ang filter sa pag-aalaga ng mga pagong, lesser water changes, better water quality 🤩 #turtle #terrapin #exoticpets #turtletok #diamondbackterrapin #turtlesoftiktok #aquascape #aquascaping #pond #nature #pets #pettok #fishtank #fish #fishkeeping #tortoises #cutepets #redearslider #turtles #tortoisesoftiktok #slider #terrapins #wildlife #conservation #nature #petcare #wimpets #petkeeper #petlover #fyp","nature,wildlife,fish,pets,turtle,turtles,fishtank,pond,slider,fyp,tortoises,petlover,cutepets,petcare,terrapin,exoticpets,terrapins,redearslider,aquascape,aquascaping,conservation,wimpets,fishkeeping,petkeeper,pettok,turtlesoftiktok,tortoisesoftiktok,diamondbackterrapin,turtletok",7203914994877041946,10,6958291631175665665,PH,2,1677292171,0,687,https://www.tiktok.com/@caringforcalvin/video/7203914994877041946
kangen.philippines,"⚠️The Harmful Effects of Plastic Water Bottle❗️❗️❗️❗️  ⚠️We tend to think of bottled water as being healthier and better than tap water, but this isn't always true for a multitude of reasons..  ⚠️Microplastics, arsenic, and other contaminants have been found in bottled water ❌ ⚠️Bottled water is not the best solution⚠️ 🌸🌸Families now have the best option for cleaner water 🙏🙏🙏🙏 #kangenphiliipines #waterquality #plasticbottles #ecofriendly #ecofriendlyliving #watercontrol #kangenhealthsystems #edutok #fyp","fyp,ecofriendly,plasticbottles,watercontrol,edutok,waterquality,ecofriendlyliving,kangenhealthsystems,kangenphiliipines",7202577901781404954,0,7202577935088929563,PH,0,1676980855,0,270,https://www.tiktok.com/@kangen.philippines/video/7202577901781404954
blueplan,"[Bule Plan] Baole Technology is a professional provider, investor, operator and service provider of urban-level smart pipeline direct drinking water. The company adopts the most advanced science and technology: aerodynamic water separation system: new stainless steel pipeline technology, internet plus Internet of Things, blockchain pipe network control system, artificial intelligence terminal drinking water system, cloud management+cloud data+cloud service and other technical means and ways of thinking. It is fully capable of solving the long-awaited desire of the broad masses of people in all countries to ""drink healthy drinking water as soon as possible"" in the shortest time, with the least investment and in the most scientific way. At present, the company has set up a city operation subsidiary with the governments of various countries in the world and domestic cities to participate in the investment and construction of pipeline direct drinking water in local cities. The company will implement the policy of installing pipeline direct drinking water into households free of charge, so that consumers can enjoy low water prices, pay water fees in real time directly with the mobile phone App according to their usage, check water quality data and learn knowledge about healthy drinking water. Baole Technology has a number of invention patent technologies, and has the whole industrial chain layout of direct drinking water pipeline, equipment, manufacturing, project planning and design, project investment management, project operation service+Internet, Internet of Things+big data. Provide safe, hygienic, environmentally friendly, convenient and healthy drinking water for urban residents' communities, governments, schools, hospitals, commercial buildings and other public places, and advocate a brand-new water use mode and lifestyle of ""optimal use of water, separation of drinking water from water"". Baole Technology officially landed in the Philippines in February 2023.",,7198536464693595419,1,7198536476110424858,PH,0,1676039887,0,180,https://www.tiktok.com/@blueplan/video/7198536464693595419
renzrose,water quality meter test #foryou #fypspotted #tiktokshop ##watermeter #watermetertest #testerforwater #watertest #fypage #foryou #fypspotted #tiktokshop #affordablewatertester #trendywatertest #fypシ #fyp #tester,"foryou,tester,fyp,watertest,watermeter,fypage,tiktokshop,fypシ,fypspotted,watermetertest,trendywatertest,testerforwater,affordablewatertester",7198004758739782939,3,7130290626192919301,PH,0,1675916090,1,206,https://www.tiktok.com/@renzrose/video/7198004758739782939
kuyamarquezgold_fishes,My daily routine for my goldfish! #goldfish #dailyroutine #tutorial #tiktok #feeding #benefits #waterquality #fyp #fishing,"fishing,tutorial,tiktok,goldfish,dailyroutine,feeding,fyp,benefits,waterquality",7197407068712668443,18,7197407374980729627,PH,1,1675776925,4,262,https://www.tiktok.com/@kuyamarquezgold_fishes/video/7197407068712668443
rilineemporium,"Looking for cheapiest pet plastic bottles? Link below, check out now! #forbusinnes #supplier #petbottles #affordable #dishwashing #cookingoil #water #quality ","water,supplier,quality,cookingoil,dishwashing,affordable,petbottles,forbusinnes",7196903705650793754,5,6774217157912823810,PH,0,1675659730,1,557,https://www.tiktok.com/@rilineemporium/video/7196903705650793754
kangen.philippines,"PRESTIGE💎 💠💟Our Kangen Water systems enhance nature’s most vital life-source ✨❤️using the latest scientific research and technology, merged with superior Japanese craftsmanship 🇯🇵🇯🇵🇯🇵 ✨Our company is the only water filtration and alkaline-ionizer distribution company in the world with its own OEM manufacturing facility in Japan and ISO certified quality control processes🏵️❇️🏵️❇️ Made in Japan 🇯🇵✨ 💟⏺️Our Kangen Machines are individually assembled by artisans and then inspected, tested, and certified by highly-trained QC engineers 👩‍💻✨💎 💎Kangen Machines are certified to  ❇️ISO 9001  ❇️ISO 14001 ❇️ISO 13485 for quality control and environmental management✨ 🏵️Water Quality Association Gold Seal for product certification✨ 🏆A Member in good standing of the prestigious Direct Selling Association✨ 💟💟Kangen Water is the BEST Water in the World 🌎✨ 🌸Give the BEST to your Family🌸 ✅Send us a DM 📲📲📲 #worldclass #premiumbrand #topoftheline #highclasswater #medicalgrade #medicalwater #medicinal #antiaging #reverseaging #premium #premiumquality #premiumbrand #highquality #worldclass #worldclassquality #iso #isocertified #isocertification #kangenphilippines #kangenhealthsystems #edutok #fyp","topoftheline,fyp,iso,highquality,worldclass,premium,medicinal,antiaging,premiumquality,medicalgrade,reverseaging,edutok,premiumbrand,isocertified,worldclassquality,medicalwater,kangenphilippines,isocertification,kangenhealthsystems,highclasswater",7196239346540924186,2,7196239340073224987,PH,0,1675505045,1,276,https://www.tiktok.com/@kangen.philippines/video/7196239346540924186
coachjasondxn,"I'm Jason Pacia I'm an International Distributor of the Biggest Ganoderma (King of Herbs) Producer Company in the whole World.  We're focusing and promoting on:  HEALTH WEALTH and  HAPPINESS We already have operated in more than 190 countries around the world with more than 12 Millions members and users and I've been working together for more than 10 years.  All our products have obtained TGA, GMP, ISO and other certifications like:  ✅ DIRECET SALES LICENCE. ✅ Water Quality Association ✅ HACCP Certificate ✅ The Cosmetic, Toiletry & Fragrance Association of Malaysia ✅ Malaysian Organic Scheme ✅ MSC Malaysia Status Certificate ✅ ISO 14001 ✅ ISO 9001 ✅ ISO 22716 ✅ Direct Selling Association of Malaysia (DSAM) ✅ Direct Selling Association of the Philippines (DSAP) ✅ GMP (Good Manufacturing Practice)  ✅ GMP CERTIFICATE OF MANUFACTURING FACILITY FROM TGA, Australia. ✅ HALAL Authentication Certified. AWARDS: ✅ 2021 Best Direct Selling Company (Global) ✅ 2018 #15 in TOP 100 in Direct Selling Global ✅ 2017 #22 in TOP 100 in Direct Selling Global ✅ 2016 #24 in TOP 100 in Direct Selling Global ✅ 2014 #25 in TOP 100 in Direct Selling Global ✅ 2011 #28 in TOP 100 in Direct Selling Global ✅ 2013 Top 10,000 Companies - PERU ✅ 2015 Top 10,000 Companies - PERU ✅ 2017 Brand of the Year Award ✅ 2013 Brand of the Year Award ✅ PERFECT 10 AWARD by DSAP ✅ 2012 INDUSTRY EXELLENCE AWARD ✅ 2011 THE MOST SUCCESSFUL NETWORK MARKETING COMPANY IN UAE ✅ 2010 BRAND OF THE YEAR AWARD ✅ 2009 OUTSTANDING MANAGEMENT ✅ 2008 MOST OUTSTANDING PARTICIPANT ✅ TECHNOLOGY & QUALITY (NEW MILLENNIUM AWARD) ✅ 2006 ASIA PACIFIC SUPER EXCELLENT BRAND BOOK OF RECORDS ✅ 2005 THE 2nd SUPER EXCELLENT MASTER AWARD OF DIRECT SALES ✅ 2004 MOST OUTSTANDING DIRECT SELLING COMPANY ✅ 2004 TOP INNOVATIVE MARKETING COMPANY OF THE YEAR ✅ 2006 5th ASIA PACIFIC INTERNATIONAL HONESTY ENTERPRISE-KERIS AWARD Learn more for FREE Visit here!  DXN does not use: ❎ CHEMICALS ❎ PESTICIDES ❎ ARTIFICIAL COLOURS & FLAVOURS ❎ FOREIGN SUBSTANCE ❎ FERTILIZERS ❎ INSECTICIDES ❎ HORMONES Instead, We use: ✅ RICE CHAFF ✅ SAWDUST I'm looking for new Business Partners to join and win together. For more details… » VIEW HERE! @Jason Pacia #power #fypdxn #edgteamcoachjason ","power,15,28,22,24,25,fypdxn,edgteamcoachjason",7195966281709931802,9,7185806108169079579,PH,2,1675441468,1,281,https://www.tiktok.com/@coachjasondxn/video/7195966281709931802
kathylilibiosgonz,isayaw ang pagod 🥹 #medtech #waterquality #busyday,"busyday,medtech,waterquality",7195868610349387035,8,7177249388060740379,PH,0,1675418730,0,303,https://www.tiktok.com/@kathylilibiosgonz/video/7195868610349387035
xf130219aw0,Do you love such water quality?#tiktok #campinghacks #foryou,"tiktok,foryou,campinghacks",7195178283808427291,4,7195178289105767195,PH,0,1675257996,0,224,https://www.tiktok.com/@xf130219aw0/video/7195178283808427291
aquinoranjocrystel,New Portable PH meter + digital LCD water purity TDS EC meter water quality display temperature test pen Only ₱158.00!#TDSmetercombo#♚PHTDSECMeterTemperature#PortablePHMeterDigitalLCD#bestproduct #qualitycheck #fypage #tapthelinkbelow👇🛒,"bestproduct,qualitycheck,fypage,tapthelinkbelow👇🛒,tdsmetercombo,♚phtdsecmetertemperature,portablephmeterdigitallcd",7216666488176954630,0,6706436817605888001,PH,0,1680261107,1,238,https://www.tiktok.com/@aquinoranjocrystel/video/7216666488176954630
taki.aquatics,WATER QUALITY SA PAG GO GOLDFISH. HINDI AKO EXPERT HA #fishkeeping #aquascaping #fishkeepinghobby #aquaticplants,"aquascaping,fishkeeping,aquaticplants,fishkeepinghobby",7216274027432692998,6,7216274059082992390,PH,0,1680169731,0,257,https://www.tiktok.com/@taki.aquatics/video/7216274027432692998
maimeite_shop,"Use this if the water quality is not clean, the boiled water is delicious！#MEIMEITE #Kettle #goodthing #tiktokfind #tiktokshop #summer #cool #fyp #foryou ","summer,cool,goodthing,foryou,fyp,kettle,tiktokshop,tiktokfind,meimeite",7215789032410713350,0,6895792202622961666,PH,0,1680056811,0,17,https://www.tiktok.com/@maimeite_shop/video/7215789032410713350
alffejenwaterservices,"Thanks for choosing AWS (ALFFEJEN WATER SERVICES) because...""Your Health Goal is AWS Goal"" AWS can ensure consistent water quality by removing impurities  and contaminants that can affect taste,odor and safety. We install: 💧Centralized Water Filtration System for HOUSEHOLD, COMMERCIAL & INDUSTRIAL USE. 💧Reverse Osmosis System (Purified Water Production)HOUSEHOLD, COMMERCIAL & INDUSTRIAL USE. 💧Home and Office Alkaline Drinking Unit 💧Alkaline, Purified, and Mineral Water Refilling station #WaterRefillingStationBusiness  #alffejenwaterservices #awswatertreatmentservices #fyp #viral #trendingsound ","viral,fyp,trendingsound,waterrefillingstationbusiness,alffejenwaterservices,awswatertreatmentservices",7215115435732126982,2,7098939394085702406,PH,0,1679899981,0,249,https://www.tiktok.com/@alffejenwaterservices/video/7215115435732126982
pelonekuzmaraffy,water quality 😊,,7214370904921410821,6,7196686208365824002,PH,0,1679726630,0,207,https://www.tiktok.com/@pelonekuzmaraffy/video/7214370904921410821
