username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count
user1198040455933,si toi aussi tu veux faire ta cure detox afin de nettoyer ton organisme n'hésite pas à me contacter 😊 m.me/jessye.reyesg #foryoupage #pourtoi #prtoi #viral #video #detox #poids #cosmetics #immunite #énergie #calories #organisme #nettoyage,"cosmetics,video,detox,viral,calories,pourtoi,nettoyage,poids,prtoi,énergie,foryoupage,organisme,immunite",7307336673338182944,10,6930114695370115842,FR,1,1701371908,1,4
btissam.herbalife,détox #detox  #هربليف  #herbalife  #btissamherbalife  #maroco🇲🇦algeria🇩🇿tunisia🇹🇳  #pourtoi  #viral  #fouryou  #fyp  #explore,"herbalife,detox,viral,explore,fyp,fouryou,pourtoi,maroco🇲🇦algeria🇩🇿tunisia🇹🇳,هربليف,btissamherbalife",7307330800297463072,47,7307330826029566753,FR,6,1701370539,1,101
al_nutriconseils,Commence lundi et a Noël les gens verrons déjà tes efforts 💪🏻 #go #noel #noel2023 #noël #detox #sefairedubien #perdredupoids #femmes #mamans #fetedefindannee #reveillon2023,"go,detox,noel,femmes,mamans,perdredupoids,fetedefindannee,noël,sefairedubien,noel2023,reveillon2023",7307330031351549217,8,7160963551807507206,FR,0,1701370359,0,47
libere_tes_kilos,"Je suis Sandrine, coach minceur et bien-être, en pré ménopause, je t'accompagne dans ta perte de poids et ton mieux être  #programmepertedepoids #bienetre #kilosentrop #zerostress #habitudesalimentaires #conseilpertedepoids #detox #complementsalimentaires #brulegraisse #mincirdurablement #collagene #draineur #menopause #hormones #reguleteshormones #blocagesémotionnels ","detox,hormones,zerostress,draineur,bienetre,menopause,collagene,brulegraisse,kilosentrop,complementsalimentaires,programmepertedepoids,mincirdurablement,conseilpertedepoids,habitudesalimentaires,blocagesémotionnels,reguleteshormones",7307326684858993952,1,7307326696465320736,FR,0,1701369580,0,3
vitalerst,"Mein natürliches Fettverbrennungsgetränk, jeden Morgen auf nüchternen Magen zu trinken #Fettverbrennungsgetränk #Gewichtsverlust #Diät #detoxgetränk ","diät,gewichtsverlust,detoxgetränk,fettverbrennungsgetränk",7307326678181645600,1509,6999394394508658689,FR,42,1701369579,0,17
chrysdu33_drc,"Unboxing de ma cure perte de poids avec le boost métabolisme,  les gummies detox et le brûle graisse 🤩 J'ai déjà eu de beaux résultats en 2 mois et sans faire attention... #detox #phythotérapie #gummiesdetox #boostmetabolisme #pertedepoids #conseillerebienetre #madeinfrance #boutiqueenligne🛍 ","detox,madeinfrance,pertedepoids,conseillerebienetre,boutiqueenligne🛍,phythotérapie,boostmetabolisme,gummiesdetox",7307324730997050657,8,7307324783027309344,FR,0,1701369127,0,2
annesophie.com,#detox #depollution #esprit #mental #ego #conscience #meditation #presence #paix #amour,"detox,eGO,meditation,amour,mental,esprit,conscience,presence,paix,depollution",7307324300627823905,2,7272590983136937985,FR,0,1701369025,0,3
teamnanouchou,"@nanousygan #teamnanouchou Pour avoir le écrit nous sur snapchat,Facebook, Instagram : Teamnanouchou #maigrirnaturellement serieteamnanouchou #teamnanouchou #pertedepoid #mangersainement #jeuneintermittent #detoxwater #recettefacile #titokfrance🇫🇷 #titokafrique🇧🇯🇹🇬🇳🇬🇨🇮🇸🇳🇨🇲🇬🇦🇨🇩🇨🇬🇳🇪🇬🇳🇬🇼🇧🇫 #cotedivoire🇨🇮225😊 ","detoxwater,pertedepoid,recettefacile,mangersainement,jeuneintermittent,titokfrance🇫🇷,maigrirnaturellement,cotedivoire🇨🇮225😊,titokafrique🇧🇯🇹🇬🇳🇬🇨🇮🇸🇳🇨🇲🇬🇦🇨🇩🇨🇬🇳🇪🇬🇳🇬🇼🇧🇫,teamnanouchou",7318912830382607648,39,7318912868278143777,FR,9,1704067194,0,952
isabelle.forever,"⚠️ 𝘼𝙥𝙧𝙚̀𝙨 𝙘𝙤𝙣𝙨𝙤𝙢𝙢𝙖𝙩𝙞𝙤𝙣, 𝙡’𝙖𝙡𝙘𝙤𝙤𝙡 𝙚𝙨𝙩 𝙖𝙗𝙨𝙤𝙧𝙗𝙚́ 𝙩𝙚𝙡 𝙦𝙪𝙚𝙡 𝙖𝙪 𝙣𝙞𝙫𝙚𝙖𝙪 𝙙𝙚 𝙡’𝙞𝙣𝙩𝙚𝙨𝙩𝙞𝙣 𝙜𝙧𝙚̂𝙡𝙚 𝙚𝙩 𝙥𝙖𝙨𝙨𝙚 𝙙𝙖𝙣𝙨 𝙡𝙚 𝙨𝙖𝙣𝙜.  ⚠️ 𝙀𝙣 𝙦𝙪𝙚𝙡𝙦𝙪𝙚𝙨 𝙢𝙞𝙣𝙪𝙩𝙚𝙨, 𝙞𝙡 𝙚𝙨𝙩 𝙩𝙧𝙖𝙣𝙨𝙥𝙤𝙧𝙩𝙚́ 𝙙𝙖𝙣𝙨 𝙩𝙤𝙪𝙩 𝙡’𝙤𝙧𝙜𝙖𝙣𝙞𝙨𝙢𝙚, 𝙣𝙤𝙩𝙖𝙢𝙢𝙚𝙣𝙩 𝙖𝙪 𝙣𝙞𝙫𝙚𝙖𝙪 𝙙𝙪 𝙘𝙚𝙧𝙫𝙚𝙖𝙪. ➡️𝙇’𝙖𝙡𝙘𝙤𝙤𝙡 𝙚𝙨𝙩 𝙚́𝙡𝙞𝙢𝙞𝙣𝙚́ 𝙚𝙨𝙨𝙚𝙣𝙩𝙞𝙚𝙡𝙡𝙚𝙢𝙚𝙣𝙩 𝙥𝙖𝙧 𝙡𝙚 𝙛𝙤𝙞𝙚 (95 %). 𝙇𝙚𝙨 5 % 𝙧𝙚𝙨𝙩𝙖𝙣𝙩𝙨 𝙨𝙤𝙣𝙩 𝙚́𝙡𝙞𝙢𝙞𝙣𝙚́𝙨 𝙥𝙖𝙧 𝙡𝙚𝙨 𝙧𝙚𝙞𝙣𝙨 (𝙪𝙧𝙞𝙣𝙚), 𝙡𝙖 𝙥𝙚𝙖𝙪 (𝙨𝙪𝙚𝙪𝙧), 𝙡𝙚𝙨 𝙥𝙤𝙪𝙢𝙤𝙣𝙨 (𝙖𝙞𝙧 𝙚𝙭𝙥𝙞𝙧𝙚́) 𝙚𝙩 𝙡𝙖 𝙨𝙖𝙡𝙞𝙫𝙚.  💥Quels que soient notre mode de vie, notre rythme, nos habitudes alimentaires, il arrive que notre corps réclame un petit coup de pouce. Stress, fatigue, digestion difficile peuvent être les signes d’une petite baisse de régime liée au stockage de toxines dans votre organisme. C’est le moment de vous lancer dans une petite cure détox avec Naturellement Bien ! On vous dit tout sur le programme C9 Forever ‼️👇 #contactezmoi https://m.me/isabelle.devos.5 https://linktr.ee/isa66 #detoxyourbody #nouveauprojet #nouveaudepart #DX4 #maigrir #alimentationintuitive #nouvelan2024 #coachdevie #nouvelleannee #poidsdecorps #detoxification #C9  #foryou #f #fyp #fypシ #foryoupage #pourtoi #pov #detoxyourbody #poids #C9 #detoxyourbody ","f,foryou,c9,pov,fyp,pourtoi,maigrir,nouveaudepart,nouvelleannee,dx4,poids,coachdevie,foryoupage,detoxification,contactezmoi,nouveauprojet,fypシ,detoxyourbody,poidsdecorps,alimentationintuitive,nouvelan2024",7318889309455633697,1,7039989744415016961,FR,0,1704061717,0,10
lockshygene_,Je vous remet en bonne santé 🔥🔥#locs #detoxlocs,"locs,detoxlocs",7318887291122896160,34003,7303292755941246977,FR,837,1704061261,68,40882
elisabethporlon.coach,#creole #kreol  #degonflerduventre #detox #Toulon #Var #paca #guadeloupe971 #iledelareunion,"detox,creole,toulon,var,paca,kreol,iledelareunion,guadeloupe971,degonflerduventre",7318886536664059169,5,6900958796152047617,FR,1,1704061072,0,23
cherryteaml.fr,une détox pour repartir de zéro 🌿 #2024 #detox #corpssain,"detox,corpssain,2024",7318869497643863328,9,6873501791145691137,FR,0,1704057106,0,7
sebastien_releve_le_defi,"Les dessous de Aude et Sébastien  #srldefi #MDD #pertedepoids #sucre #2024 #complementsalimentaires  #detox Pour plus d’infos, rejoins moi sur mon groupe privé Facebook 👉https://www.sebastienreleveledefi.com/mdd  @Sébastien relève le défi ","detox,sucre,mdd,pertedepoids,2024,complementsalimentaires,srldefi",7318837950018571552,19,7318837997306481440,FR,3,1704049760,0,845
happyfoodbyju,"Après une bonne cuite, rien de telle qu’un remède de grand-mère totalement naturel pour booster ton organisme, et notamment ton foie, à nettoyer les dégâts 🤗 Je vous souhaite une belle nouvelle année 2024 🤩 Si tu as des questions 👇🏻 laisse-les en commentaire. Si tu veux télécharger mon EBOOK GRATUIT, ou découvrir mes EBOOKS CURE DETOX, rendez-vous sur mon site ☝🏻 lien en bio ⭐️ \#tisanedetox #tisane #antigueuledebois #gueuledebois #lendemaindefete #solutionnaturelle #remedenaturel #santé #detox #alimentationsaine #rééquilibragealimentaire #encrassement #conseilsante #astucesante #foryou ","detox,foryou,gueuledebois,lendemaindefete,tisane,santé,alimentationsaine,rééquilibragealimentaire,astucesante,tisanedetox,solutionnaturelle,remedenaturel,conseilsante,antigueuledebois,encrassement",7318829653156826400,4,6923977375588583426,FR,0,1704047829,0,171
orienta_lys,#Meme #MemeCut #CapCut  prêt pour 2024 #detox #regime #bonnesresolutions #2024 #resolution2024#perdreduventre  #perdredupoidsnaturellement #pertedepoids #phytotherapie #phytotherapie,"detox,meme,pertedepoids,bonnesresolutions,regime,2024,phytotherapie,perdreduventre,capcut,perdredupoidsnaturellement,memecut,resolution2024",7318828128556649760,7,7318828167002884897,FR,0,1704047474,0,32
edenforme,#annees80 #friends #stick #detox #power #allnightlong #dancefloor #humour #sacamain #pari #funny,"funny,friends,stick,power,detox,allnightlong,humour,dancefloor,pari,sacamain,annees80",7318821800111131936,5,5000000000000953642,FR,0,1704045999,0,0
samiraklooesse,#tiktokfrance🇨🇵 #tiktokcotedivoire🇨🇮tiktok225 #ALhamdulillah #foryou #fypシ @🔱GAËLLE TAGLAO🔱 @BIO DETOX ♻️ mimi jolie☺️😘,"foryou,alhamdulillah,tiktokfrance🇨🇵,fypシ,tiktokcotedivoire🇨🇮tiktok225",7318816464968895776,207,7312809746862803718,FR,61,1704044756,0,387
vistaparfaitemenopause,"Cette cure a changé mon quotidien et a rééquilibré de façon naturelle mes hormones. Cela permet de lutter contre les désagréments de la ménopause.. Si tu souhaites découvrir cette cure, tape CURE et je t'explique pourquoi cet Elixir est une pépite ! #meilleurcollagenemarin #meilleurcollagene #collagenehydrolisé #peaulisse #menopause #perimenopause #problememenopause #solutionpertedepoids #solutionmenaupose #solutionkilos #symptômesménopause #solutionstress #libido #libidoboosterwomen #ventreplat #cellulite #fermeté #detox Traitement pour ménopause français Menaupose et perte de poids Traitement ménopause hormone Menopause âge Menopauseprecoce Pré-menopause Saute d'humeur ménopause Acné ménopause Fatigue ménopause perdre du poids facilement perte de poids apres 50 ans perdre du poids a la maison programme perte de poids femme","detox,libido,cellulite,peaulisse,perimenopause,menopause,ventreplat,fermeté,solutionpertedepoids,solutionstress,solutionkilos,libidoboosterwomen,meilleurcollagene,collagenehydrolisé,symptômesménopause,solutionmenaupose,meilleurcollagenemarin,problememenopause",7318814155622976800,2,6813543923986728961,FR,0,1704044219,0,7
esowa_jus2fruits,"𝐌𝐞𝐭𝐭𝐞𝐳 𝐥𝐞𝐬 𝐣𝐮𝐬 𝐧𝐚𝐭𝐮𝐫𝐞𝐥𝐬 𝐚𝐮 𝐜œ𝐮𝐫 𝐝𝐞 𝐯𝐨𝐬 𝐞́𝐯𝐞́𝐧𝐞𝐦𝐞𝐧𝐭𝐬 🥳 💥20% de réduction sur toutes vos commandes du 15Dec au 15Jan💃 Bonne fête de fin d'année à tous.🥳😍 +229 96 59 43 02  SANTÉ OBLIGE, OPTEZ POUR NOS JUS DE FRUITS 100% NATURE #Esowa #detox #229fruits #benin #jusdefruits #yaourtfruits #saladedefruits  #evenements #bienetre #bienetreaunaturel #afrique #santé #orange #jusdorange #jusdorange🍊 #jusdorangepressé #Pastèque #jusdepasteque ","orange,detox,esowa,afrique,jusdorange,benin,bienetre,saladedefruits,santé,pastèque,jusdefruits,jusdepasteque,evenements,bienetreaunaturel,jusdorangepressé,229fruits,jusdorange🍊,yaourtfruits",7318797693491432736,11,7311032976539650822,FR,0,1704040388,0,350
sevcannes,Taoe detox et je t’explique,,7318797508149300513,3,7309112351931386657,FR,0,1704040344,0,18
gourmande_et_igbas,"31 décembre 2023 : l’heure du bilan et un premier constat. C’est la première fois depuis au moins quinze ans que perdre du poids ne fait partie de mes résolutions ! Retrospective :  Janvier 2023 : découverte de l’alimentation IG Bas : une révolution pour moi -	Moins 9 kilos  -	Changement de mes goûts alimentaires -	Plus de compulsion ni de coup de barre… -	Enfin un rapport sain avec la nourriture Juin : Création de mon compte insta pour vous partager des recettes rapides, gourmandes et IG Bas. Vous êtes de plus en plus nombreux à me suivre. Merci pour ça et pour vos commentaires positifs et l’accueil enthousiaste que vous avez fait à @gourmande_et_igbas. C’est grâce à vous que j’ai eu envie d’aller plus loin ! Septembre : c’est partie pour une formation de coach en nutrition.  Avec un suivi de 3 personnes dans le cadre de cette formation : des rencontres humaines et le bonheur d’accompagner sur une transformation positive 😊 je vous posterai bientôt leur retour … Décembre :  je suis certifiée en tant que coach en nutrition avec mention très bien et félicitations du jury. Mes premiers clients me contactent pour un suivi sur 2024, tellement hâte de les accompagner pour atteindre leurs objectifs. Sans régime, sans effet yoyo, leur donner les clés pour devenir une meilleure version d’eux même sans frustration et avec plaisir. Et vous ça vous tente ? Si vous souhaitez qu’on fasse ce chemin ensemble écrivez moi en MP 😉 En attendant je vous souhaite une très belle fin d’année 2023 et je vous donne RDV en 2024  Alexandra #retropective #bilan2023 #coachennutrition #pertedepoidssainetedurable #maigrirsansfrustration #alimentationigbas #detoxsucre ","retropective,detoxsucre,maigrirsansfrustration,coachennutrition,alimentationigbas,bilan2023,pertedepoidssainetedurable",7318783704397106465,11,7318783744238832416,FR,4,1704037132,0,18
anais_zc,"Si jai pu y arriver, alors toi aussi tu peux le faire! N’hésites pas à m’écrire pour + d’astuces 🫶 #pertedepoids #detox #nouvelleannee #takecare ","detox,takecare,nouvelleannee,pertedepoids",7318777901594217760,22,7300198626024901378,FR,0,1704035780,0,1
armagedon339,#duo avec @Docteur Bien-être 🌿 #sante #detox,"detox,duo,sante",7318768372689145120,82,6873501791145691137,FR,1,1704033561,14,647
caroleizzo,Faites-vous plaisir 🤩👌🤩👌🤩👌🤩 ⚠️⚠️⚠️⚠️Demandez-moi ⚠️⚠️⚠️⚠️ #DetoxDX4 #ForeverLiving #CleanseChallenge #HealthyLiving #DetoxJourney #FirstDayDetox #WellnessWednesday #BodyReset #RenewYourself #ForeverDetox #HealthKick #4DayCleanse #NewBeginnings #FeelGoodInside #MindBodyDetox #FreshStart #SelfCareRoutine #HealthyHabits #NaturalCleanse #RevitalizeYourBody #foreverlivingproductsinternational,"healthkick,foreverliving,freshstart,newbeginnings,healthyliving,wellnesswednesday,healthyhabits,renewyourself,bodyreset,feelgoodinside,selfcareroutine,cleansechallenge,4daycleanse,naturalcleanse,foreverlivingproductsinternational,detoxjourney,mindbodydetox,foreverdetox,detoxdx4,firstdaydetox,revitalizeyourbody",7318760642607975713,4,7318760684232870688,FR,0,1704031761,0,5
sophieperd30kilos,attention au sucre caché #sucreaddiction #sucre #obesite #reequilibragealimentaire #regime #maigrir #mincir #menopause #surpoids #perdredupoids #pertedepoids #detox #sucreaddict,"detox,sucre,maigrir,mincir,pertedepoids,perdredupoids,menopause,regime,obesite,reequilibragealimentaire,surpoids,sucreaddict,sucreaddiction",7318760500425166113,15,7318760740989487905,FR,1,1704031730,0,21
laurencejorgensen,LES PLANTES SONT NOS ALLIÉES POUR PERDRE DU POIDS? Je suis Laurence coach minceur certifiée et experte en suplémentation nutritionnelle et spécialisée en beauté mâture. J'accompagne chaque jour des femmes dans leur objectif perte de poids et à se sentir mieux dans leur corps à partir de mon expérience personnelle car j'ai perdu 8kg et 2 tailles de pantalon grâce à un rééquilibrage alimentaire et l'aide de la phytothérapie 100% naturelle et française 🇨🇵🌿 #pertedepoids #aider #entraide #accompagnement #rétentiondeau #stress #drainage #detox #dereglementhormonal #sueursnocturnes #bouffeesdechaleur #minceursaine #pertedepoidsdurable #mauvaistransit #ventregonfle #ventreplat #mangersainement #mangerequilibrer #sanssport  #sansprivation  #ménopause #premenopause #perdredupoids #phytothérapie #phytothérapieetpertedepoids #ballonnements #reequilibragealimentaire,"detox,stress,drainage,aider,pertedepoids,entraide,perdredupoids,ventreplat,accompagnement,reequilibragealimentaire,sanssport,ballonnements,premenopause,mangersainement,phytothérapie,mangerequilibrer,rétentiondeau,ménopause,ventregonfle,pertedepoidsdurable,sansprivation,sueursnocturnes,dereglementhormonal,bouffeesdechaleur,minceursaine,mauvaistransit,phytothérapieetpertedepoids",7318758537822260512,6,7271247439821817858,FR,0,1704031271,0,9
carolynmast2901,#darmgesundheit #darmthematik #zellregenierung #zellaktivierung #health #moreenergy #detox #detoxication #entgiften #darm  #stoffwechselaktivierung,"health,detox,darm,moreenergy,entgiften,darmgesundheit,stoffwechselaktivierung,detoxication,zellaktivierung,zellregenierung,darmthematik",7069456981194509573,18,7069457042699733766,DE,0,1645986220,3,592
